"PROJECT_ID","PROJECT_NAME","SUBPROJECT_ID","SUBPROJECT_NAME","RESPONSE_UID","QUESTIONNAIREEVENT_ID","QUESTION_NUMBER","INDICATOR","MILESTONE_ID","MILESTONE_DESC","PROGRAMTYPE_ID","PROGRAM_NAME","PROGRAM_DESC","DESIGN_TEAM","DESIGNSTRATEGY_DESC","DISTRICT","DIVISION","RESPONSE","RESPONSEVALUE","RESPONSECLASS","RESPONSECLASS_DESC"
390,"Pajaro River, CA FRM",310,"Reach 6",4226,441,15,"Schedule",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","Yes",1,"Positive","Response Valued > 0.8"
390,"Pajaro River, CA FRM",310,"Reach 6",4228,441,16,"Schedule",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","Yes",1,"Positive","Response Valued > 0.8"
390,"Pajaro River, CA FRM",310,"Reach 6",4224,441,12,"Scope",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","Yes",1,"Positive","Response Valued > 0.8"
390,"Pajaro River, CA FRM",310,"Reach 6",4719,441,13,"Scope",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","No",0,"Negative","Response Valued < 0.50"
390,"Pajaro River, CA FRM",310,"Reach 6",4224,441,12,"Schedule",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","Yes",1,"Positive","Response Valued > 0.8"
390,"Pajaro River, CA FRM",310,"Reach 6",4224,441,12,"Cost",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","Yes",1,"Positive","Response Valued > 0.8"
390,"Pajaro River, CA FRM",310,"Reach 6",4222,441,8,"Team",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","Yes",1,"Positive","Response Valued > 0.8"
390,"Pajaro River, CA FRM",310,"Reach 6",4223,441,11,"Cost",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","Yes",1,"Positive","Response Valued > 0.8"
390,"Pajaro River, CA FRM",310,"Reach 6",4221,441,7,"Team",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","Yes",1,"Positive","Response Valued > 0.8"
390,"Pajaro River, CA FRM",310,"Reach 6",4718,441,5,"Team",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","Yes",1,"Positive","Response Valued > 0.8"
390,"Pajaro River, CA FRM",310,"Reach 6",4220,441,6,"Team",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","Yes",1,"Positive","Response Valued > 0.8"
390,"Pajaro River, CA FRM",310,"Reach 6",4218,441,3,"QA",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","Yes",1,"Positive","Response Valued > 0.8"
390,"Pajaro River, CA FRM",310,"Reach 6",4217,441,2,"Team",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","Yes",1,"Positive","Response Valued > 0.8"
390,"Pajaro River, CA FRM",310,"Reach 6",4218,441,3,"Team",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","Yes",1,"Positive","Response Valued > 0.8"
390,"Pajaro River, CA FRM",310,"Reach 6",4245,441,37,"Team",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","SPN","SPD","No",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10227,979,37,"Team",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","No",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10198,979,2,"Team",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10224,979,32,"QA",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Marginal",0.5,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10225,979,33,"Cost",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10226,979,34,"QA",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10222,979,30,"QA",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","No",0,"Negative","Response Valued < 0.50"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10222,979,30,"QC",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","No",0,"Negative","Response Valued < 0.50"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10223,979,31,"Scope",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10220,979,27,"QC",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","No",0,"Negative","Response Valued < 0.50"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10221,979,28,"QC",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10217,979,24,"QC",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","No",0,"Negative","Response Valued < 0.50"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10218,979,25,"QC",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","No",0,"Negative","Response Valued < 0.50"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10219,979,26,"QC",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","No",0,"Negative","Response Valued < 0.50"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10214,979,23,"QA",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10214,979,23,"QC",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10208,979,17,"QC",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10213,979,22,"QC",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10212,979,21,"QC",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10199,979,3,"QC",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Marginal",0.5,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10211,979,20,"Schedule",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10212,979,21,"QA",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10209,979,18,"Schedule",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10210,979,19,"Schedule",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10208,979,17,"QA",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10207,979,16,"Schedule",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10208,979,17,"Schedule",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10205,979,13,"Scope",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10206,979,15,"Schedule",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10204,979,12,"Cost",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10204,979,12,"Scope",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10204,979,12,"Schedule",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10203,979,8,"Team",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10201,979,6,"Team",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10202,979,7,"Team",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10200,979,5,"Team",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10199,979,3,"Team",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Marginal",0.5,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10199,979,3,"QA",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Marginal",0.5,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10197,979,1,"Team",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Yes",1,"Positive","Response Valued > 0.8"
392,"SOF Mission Command Center",311,"PN92107 SOF Mission Command Center",10228,979,38,"Confidence",4,"95% (Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","SAW","SAD","Somewhat High",0.75,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4796,482,37,"Team",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Marginal",0.5,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4775,482,2,"Team",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4802,482,35,"Cost",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4803,482,38,"Confidence",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","High",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4799,482,32,"QA",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4801,482,33,"Cost",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4798,482,31,"Scope",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4795,482,27,"QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4797,482,28,"QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4793,482,24,"QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4794,482,25,"QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4792,482,23,"QA",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4792,482,23,"QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4786,482,17,"QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4791,482,22,"QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4790,482,21,"QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4776,482,3,"QC",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4789,482,20,"Schedule",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4790,482,21,"QA",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4787,482,18,"Schedule",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4788,482,19,"Schedule",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4786,482,17,"Schedule",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4786,482,17,"QA",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4784,482,15,"Schedule",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4785,482,16,"Schedule",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4783,482,13,"Scope",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4782,482,12,"Cost",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4782,482,12,"Scope",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4782,482,12,"Schedule",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4780,482,7,"Team",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4781,482,8,"Team",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4778,482,5,"Team",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4779,482,6,"Team",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4776,482,3,"QA",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4777,482,4,"Team",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4776,482,3,"Team",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4774,482,1,"Team",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
393,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",313,"OMA MDTF #3 SCIF at Richardson Theater (Bldg 500)",4800,482,34,"QA",2,"35% (Concept Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4832,457,37,"Team",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","No",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4805,457,2,"Team",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","Yes",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4830,457,35,"Cost",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","Yes",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4833,457,38,"Confidence",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","High",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4828,457,32,"QA",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","Yes",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4829,457,33,"Cost",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","Yes",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4827,457,31,"Scope",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","Yes",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4825,457,27,"QC",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","Yes",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4826,457,28,"QC",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","No",0,"Negative","Response Valued < 0.50"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4823,457,24,"QC",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","Yes",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4824,457,25,"QC",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","Yes",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4822,457,23,"QA",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","Yes",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4822,457,23,"QC",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","Yes",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4816,457,17,"QC",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","Yes",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4821,457,22,"QC",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","Yes",1,"Positive","Response Valued > 0.8"
396,"HSAAP ANSOL Thermal Destruction Facility",315,"35% Design",4820,457,21,"QC",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","No",0,"Negative","Response Valued < 0.50"
